id,iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
224,CAN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,96351000,tonnes,annual,47:28.7,48:06.5
225,CAN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,96351000,tonnes,annual,47:28.7,48:06.5
226,ITA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,89403000,tonnes,annual,47:28.7,51:11.0
227,ITA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,89403000,tonnes,annual,47:28.7,51:11.0
228,ITA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,89403000,tonnes,annual,47:28.7,51:11.0
229,PAK,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,86328000,tonnes,annual,47:28.7,51:12.8
230,PAK,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,86328000,tonnes,annual,47:28.7,51:12.8
231,PAK,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,86328000,tonnes,annual,47:28.7,51:12.8
232,IRQ,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,79750000,tonnes,annual,47:28.7,48:07.8
233,IRQ,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,79750000,tonnes,annual,47:28.7,48:07.8
234,IRQ,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,79750000,tonnes,annual,47:28.7,48:07.8
235,PHL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,75245000,tonnes,annual,47:28.7,48:09.2
236,PHL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,75245000,tonnes,annual,47:28.7,48:09.2
237,PHL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,75245000,tonnes,annual,47:28.7,48:09.2
238,KAZ,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,62684000,tonnes,annual,47:28.7,51:11.0
239,KAZ,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,62684000,tonnes,annual,47:28.7,51:11.0
240,KAZ,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,62684000,tonnes,annual,47:28.7,51:11.0
241,ESP,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,48820000,tonnes,annual,47:28.7,51:10.3
242,ESP,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,48820000,tonnes,annual,47:28.7,51:10.3
243,ESP,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,48820000,tonnes,annual,47:28.7,51:10.3
244,KWT,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,44529000,tonnes,annual,47:28.7,48:07.8
245,KWT,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,44529000,tonnes,annual,47:28.7,48:07.8
246,KWT,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,44529000,tonnes,annual,47:28.7,48:07.8
247,CZE,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,40546000,tonnes,annual,47:28.7,51:09.6
248,CZE,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,40546000,tonnes,annual,47:28.7,51:09.6
249,CZE,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,40546000,tonnes,annual,47:28.7,51:09.6
250,CHL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,40146000,tonnes,annual,47:28.7,
251,CHL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,40146000,tonnes,annual,47:28.7,
252,CHL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,40146000,tonnes,annual,47:28.7,
253,DZA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,39801000,tonnes,annual,47:28.7,48:06.5
254,DZA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,39801000,tonnes,annual,47:28.7,48:06.5
255,DZA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,39801000,tonnes,annual,47:28.7,48:06.5
256,NLD,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,38526000,tonnes,annual,47:28.7,51:12.8
257,NLD,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,38526000,tonnes,annual,47:28.7,51:12.8
258,NLD,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,38526000,tonnes,annual,47:28.7,51:12.8
259,FRA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,36891000,tonnes,annual,47:28.7,51:10.3
260,FRA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,36891000,tonnes,annual,47:28.7,51:10.3
261,FRA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,36891000,tonnes,annual,47:28.7,51:10.3
262,HKG,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,27021000,tonnes,annual,47:28.7,48:07.8
263,HKG,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,27021000,tonnes,annual,47:28.7,48:07.8
264,HKG,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,27021000,tonnes,annual,47:28.7,48:07.8
265,MAR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,26464000,tonnes,annual,47:28.7,48:08.6
266,MAR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,26464000,tonnes,annual,47:28.7,48:08.6
267,MAR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,26464000,tonnes,annual,47:28.7,48:08.6
268,FIN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,24164000,tonnes,annual,47:28.7,48:07.2
269,FIN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,24164000,tonnes,annual,47:28.7,48:07.2
270,FIN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,24164000,tonnes,annual,47:28.7,48:07.2
271,BGR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,22458000,tonnes,annual,47:28.7,51:06.6
272,BGR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,22458000,tonnes,annual,47:28.7,51:06.6
273,BGR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,22458000,tonnes,annual,47:28.7,51:06.6
274,BHR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,22078000,tonnes,annual,47:28.7,48:03.8
275,BHR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,22078000,tonnes,annual,47:28.7,48:03.8
276,BHR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,22078000,tonnes,annual,47:28.7,48:03.8
277,PER,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,21787000,tonnes,annual,47:28.7,48:09.2
278,PER,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,21787000,tonnes,annual,47:28.7,48:09.2
279,PER,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,21787000,tonnes,annual,47:28.7,48:09.2
280,LBY,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,21282000,tonnes,annual,47:28.7,48:08.6
281,LBY,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,21282000,tonnes,annual,47:28.7,48:08.6
282,LBY,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,21282000,tonnes,annual,47:28.7,48:08.6
283,COL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,18443000,tonnes,annual,47:28.7,48:06.5
284,COL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,18443000,tonnes,annual,47:28.7,48:06.5
285,COL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,18443000,tonnes,annual,47:28.7,48:06.5
286,OMN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,17004000,tonnes,annual,47:28.7,48:09.2
287,OMN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,17004000,tonnes,annual,47:28.7,48:09.2
288,OMN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,17004000,tonnes,annual,47:28.7,48:09.2
289,DNK,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,16649000,tonnes,annual,47:28.7,48:06.5
290,DNK,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,16649000,tonnes,annual,47:28.7,48:06.5
291,DNK,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,16649000,tonnes,annual,47:28.7,48:06.5
292,GRC,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,16551000,tonnes,annual,47:28.7,51:10.3
293,GRC,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,16551000,tonnes,annual,47:28.7,51:10.3
294,GRC,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,16551000,tonnes,annual,47:28.7,51:10.3
295,BLR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,16212000,tonnes,annual,47:28.7,51:06.6
296,BLR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,16212000,tonnes,annual,47:28.7,51:06.6
297,BLR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,16212000,tonnes,annual,47:28.7,51:06.6
298,LAO,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,12348000,tonnes,annual,47:28.7,51:11.0
299,LAO,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,12348000,tonnes,annual,47:28.7,51:11.0
300,LAO,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,12348000,tonnes,annual,47:28.7,51:11.0
301,NGA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,12064000,tonnes,annual,47:28.7,48:09.2
302,NGA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,12064000,tonnes,annual,47:28.7,48:09.2
303,NGA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,12064000,tonnes,annual,47:28.7,48:09.2
304,CUB,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,11729000,tonnes,annual,47:28.7,51:09.6
305,CUB,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,11729000,tonnes,annual,47:28.7,51:09.6
306,CUB,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,11729000,tonnes,annual,47:28.7,51:09.6
307,DOM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,11360000,tonnes,annual,47:28.7,51:09.6
308,DOM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,11360000,tonnes,annual,47:28.7,51:09.6
309,DOM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,11360000,tonnes,annual,47:28.7,51:09.6
310,IRL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,10825000,tonnes,annual,47:28.7,48:07.8
311,IRL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,10825000,tonnes,annual,47:28.7,48:07.8
312,IRL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,10825000,tonnes,annual,47:28.7,48:07.8
313,MMR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,10817000,tonnes,annual,47:28.7,48:08.6
314,MMR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,10817000,tonnes,annual,47:28.7,48:08.6
315,MMR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,10817000,tonnes,annual,47:28.7,48:08.6
316,JOR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,10633000,tonnes,annual,47:28.7,48:07.8
317,JOR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,10633000,tonnes,annual,47:28.7,48:07.8
318,JOR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,10633000,tonnes,annual,47:28.7,48:07.8
319,BIH,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,9905000,tonnes,annual,47:28.7,51:06.6
320,BIH,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,9905000,tonnes,annual,47:28.7,51:06.6
321,BIH,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,9905000,tonnes,annual,47:28.7,51:06.6
322,GTM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,9678000,tonnes,annual,47:28.7,48:07.2
323,GTM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,9678000,tonnes,annual,47:28.7,48:07.2
324,GTM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,9678000,tonnes,annual,47:28.7,48:07.2
325,LKA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,9525000,tonnes,annual,47:28.7,48:08.6
326,LKA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,9525000,tonnes,annual,47:28.7,48:08.6
327,LKA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,9525000,tonnes,annual,47:28.7,48:08.6
328,HUN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,9095000,tonnes,annual,47:28.7,51:11.0
329,HUN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,9095000,tonnes,annual,47:28.7,51:11.0
330,HUN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,9095000,tonnes,annual,47:28.7,51:11.0
331,MNG,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,8569000,tonnes,annual,47:28.7,51:11.8
332,MNG,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,8569000,tonnes,annual,47:28.7,51:11.8
333,MNG,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,8569000,tonnes,annual,47:28.7,51:11.8
334,GHA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,7907000,tonnes,annual,47:28.7,48:07.2
335,GHA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,7907000,tonnes,annual,47:28.7,48:07.2
336,GHA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,7907000,tonnes,annual,47:28.7,48:07.2
337,NZL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,7510000,tonnes,annual,47:28.7,48:09.2
338,NZL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,7510000,tonnes,annual,47:28.7,48:09.2
339,NZL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,7510000,tonnes,annual,47:28.7,48:09.2
340,EST,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,6648000,tonnes,annual,47:28.7,51:10.3
341,EST,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,6648000,tonnes,annual,47:28.7,51:10.3
342,EST,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,6648000,tonnes,annual,47:28.7,51:10.3
343,LBN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,6310000,tonnes,annual,47:28.7,48:08.6
344,LBN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,6310000,tonnes,annual,47:28.7,48:08.6
345,LBN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,6310000,tonnes,annual,47:28.7,48:08.6
346,BOL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,5012000,tonnes,annual,47:28.7,
347,BOL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,5012000,tonnes,annual,47:28.7,
348,BOL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,5012000,tonnes,annual,47:28.7,
349,ECU,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,4938000,tonnes,annual,47:28.7,
350,ECU,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,4938000,tonnes,annual,47:28.7,
351,ECU,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,4938000,tonnes,annual,47:28.7,
352,HND,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,4813000,tonnes,annual,47:28.7,48:07.8
353,HND,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,4813000,tonnes,annual,47:28.7,48:07.8
354,HND,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,4813000,tonnes,annual,47:28.7,48:07.8
355,MDA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,4770000,tonnes,annual,47:28.7,48:08.6
356,MDA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,4770000,tonnes,annual,47:28.7,48:08.6
357,MDA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,4770000,tonnes,annual,47:28.7,48:08.6
358,CIV,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,4703000,tonnes,annual,47:28.7,48:06.5
359,CIV,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,4703000,tonnes,annual,47:28.7,48:06.5
360,CIV,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,4703000,tonnes,annual,47:28.7,48:06.5
361,KHM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,4345000,tonnes,annual,47:28.7,48:07.8
362,KHM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,4345000,tonnes,annual,47:28.7,48:07.8
363,KHM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,4345000,tonnes,annual,47:28.7,48:07.8
364,CHE,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,4333000,tonnes,annual,47:28.7,48:06.5
365,CHE,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,4333000,tonnes,annual,47:28.7,48:06.5
366,CHE,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,4333000,tonnes,annual,47:28.7,48:06.5
367,BRN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,3665000,tonnes,annual,47:28.7,48:06.5
368,BRN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,3665000,tonnes,annual,47:28.7,48:06.5
369,BRN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,3665000,tonnes,annual,47:28.7,48:06.5
370,NIC,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,3434000,tonnes,annual,47:28.7,48:09.2
371,NIC,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,3434000,tonnes,annual,47:28.7,48:09.2
372,NIC,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,3434000,tonnes,annual,47:28.7,48:09.2
373,CYP,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,3317000,tonnes,annual,47:28.7,
374,CYP,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,3317000,tonnes,annual,47:28.7,
375,CYP,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,3317000,tonnes,annual,47:28.7,
376,HRV,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,3275000,tonnes,annual,47:28.7,
377,HRV,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,3275000,tonnes,annual,47:28.7,
378,HRV,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,3275000,tonnes,annual,47:28.7,
379,PNG,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,2890000,tonnes,annual,47:28.7,48:09.2
380,PNG,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,2890000,tonnes,annual,47:28.7,48:09.2
381,PNG,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,2890000,tonnes,annual,47:28.7,48:09.2
382,BWA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,2661000,tonnes,annual,47:28.7,48:06.5
383,BWA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,2661000,tonnes,annual,47:28.7,48:06.5
384,BWA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,2661000,tonnes,annual,47:28.7,48:06.5
385,JAM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,2566000,tonnes,annual,47:28.7,48:07.8
386,JAM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,2566000,tonnes,annual,47:28.7,48:07.8
387,JAM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,2566000,tonnes,annual,47:28.7,48:07.8
388,MUS,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,2370000,tonnes,annual,47:28.7,48:09.2
389,MUS,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,2370000,tonnes,annual,47:28.7,48:09.2
390,MUS,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,2370000,tonnes,annual,47:28.7,48:09.2
391,MKD,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,2369000,tonnes,annual,47:28.7,51:11.8
392,MKD,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,2369000,tonnes,annual,47:28.7,51:11.8
393,MKD,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,2369000,tonnes,annual,47:28.7,51:11.8
394,NCL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,2238000,tonnes,annual,47:28.7,48:09.2
395,NCL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,2238000,tonnes,annual,47:28.7,48:09.2
396,NCL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,2238000,tonnes,annual,47:28.7,48:09.2
397,PAN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,2225000,tonnes,annual,47:28.7,48:09.2
398,PAN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,2225000,tonnes,annual,47:28.7,48:09.2
399,PAN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,2225000,tonnes,annual,47:28.7,48:09.2
400,MOZ,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,2086000,tonnes,annual,47:28.7,48:08.6
401,MOZ,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,2086000,tonnes,annual,47:28.7,48:08.6
402,MOZ,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,2086000,tonnes,annual,47:28.7,48:08.6
403,MLI,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,1808000,tonnes,annual,47:28.7,48:08.6
404,MLI,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,1808000,tonnes,annual,47:28.7,48:08.6
405,MLI,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,1808000,tonnes,annual,47:28.7,48:08.6
406,BHS,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,1722000,tonnes,annual,47:28.7,48:03.8
407,BHS,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,1722000,tonnes,annual,47:28.7,48:03.8
408,BHS,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,1722000,tonnes,annual,47:28.7,48:03.8
409,GEO,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,1497000,tonnes,annual,47:28.7,48:07.2
410,GEO,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,1497000,tonnes,annual,47:28.7,48:07.2
411,GEO,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,1497000,tonnes,annual,47:28.7,48:07.2
412,LTU,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,1496000,tonnes,annual,47:28.7,51:11.8
413,LTU,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,1496000,tonnes,annual,47:28.7,51:11.8
414,LTU,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,1496000,tonnes,annual,47:28.7,51:11.8
415,LVA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,1451000,tonnes,annual,47:28.7,
416,LVA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,1451000,tonnes,annual,47:28.7,
417,LVA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,1451000,tonnes,annual,47:28.7,
418,MTQ,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,1440000,tonnes,annual,47:28.7,48:09.2
419,MTQ,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,1440000,tonnes,annual,47:28.7,48:09.2
420,MTQ,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,1440000,tonnes,annual,47:28.7,48:09.2
421,KEN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,1409000,tonnes,annual,47:28.7,
422,KEN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,1409000,tonnes,annual,47:28.7,
423,KEN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,1409000,tonnes,annual,47:28.7,
424,CMR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,1405000,tonnes,annual,47:28.7,48:06.5
425,CMR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,1405000,tonnes,annual,47:28.7,48:06.5
426,CMR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,1405000,tonnes,annual,47:28.7,48:06.5
427,GUM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,1400000,tonnes,annual,47:28.7,48:07.8
428,GUM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,1400000,tonnes,annual,47:28.7,48:07.8
429,GUM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,1400000,tonnes,annual,47:28.7,48:07.8
430,MRT,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,1248000,tonnes,annual,47:28.7,48:08.6
431,MRT,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,1248000,tonnes,annual,47:28.7,48:08.6
432,MRT,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,1248000,tonnes,annual,47:28.7,48:08.6
433,MNE,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,1188000,tonnes,annual,47:28.7,51:11.8
434,MNE,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,1188000,tonnes,annual,47:28.7,51:11.8
435,MNE,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,1188000,tonnes,annual,47:28.7,51:11.8
