id,iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
219.0,GBR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,106590000,tonnes,annual,47:28.7,51:10.3
220.0,EGY,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,103722000,tonnes,annual,47:28.7,48:07.2
221.0,EGY,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,103722000,tonnes,annual,47:28.7,48:07.2
222.0,EGY,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,103722000,tonnes,annual,47:28.7,48:07.2
223.0,CAN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,96351000,tonnes,annual,47:28.7,48:06.5
224.0,CAN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,96351000,tonnes,annual,47:28.7,48:06.5
225.0,CAN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,96351000,tonnes,annual,47:28.7,48:06.5
226.0,ITA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,89403000,tonnes,annual,47:28.7,51:11.0
227.0,ITA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,89403000,tonnes,annual,47:28.7,51:11.0
228.0,ITA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,89403000,tonnes,annual,47:28.7,51:11.0
229.0,PAK,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,86328000,tonnes,annual,47:28.7,51:12.8
230.0,PAK,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,86328000,tonnes,annual,47:28.7,51:12.8
231.0,PAK,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,86328000,tonnes,annual,47:28.7,51:12.8
232.0,IRQ,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,79750000,tonnes,annual,47:28.7,48:07.8
233.0,IRQ,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,79750000,tonnes,annual,47:28.7,48:07.8
234.0,IRQ,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,79750000,tonnes,annual,47:28.7,48:07.8
235.0,PHL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,75245000,tonnes,annual,47:28.7,48:09.2
236.0,PHL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,75245000,tonnes,annual,47:28.7,48:09.2
237.0,PHL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,75245000,tonnes,annual,47:28.7,48:09.2
238.0,KAZ,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,62684000,tonnes,annual,47:28.7,51:11.0
239.0,KAZ,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,62684000,tonnes,annual,47:28.7,51:11.0
240.0,KAZ,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,62684000,tonnes,annual,47:28.7,51:11.0
241.0,ESP,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,48820000,tonnes,annual,47:28.7,51:10.3
242.0,ESP,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,48820000,tonnes,annual,47:28.7,51:10.3
243.0,ESP,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,48820000,tonnes,annual,47:28.7,51:10.3
244.0,KWT,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,44529000,tonnes,annual,47:28.7,48:07.8
245.0,KWT,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,44529000,tonnes,annual,47:28.7,48:07.8
246.0,KWT,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,44529000,tonnes,annual,47:28.7,48:07.8
247.0,CZE,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,40546000,tonnes,annual,47:28.7,51:09.6
248.0,CZE,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,40546000,tonnes,annual,47:28.7,51:09.6
249.0,CZE,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,40546000,tonnes,annual,47:28.7,51:09.6
250.0,CHL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,40146000,tonnes,annual,47:28.7,
251.0,CHL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,40146000,tonnes,annual,47:28.7,
252.0,CHL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,40146000,tonnes,annual,47:28.7,
253.0,DZA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,39801000,tonnes,annual,47:28.7,48:06.5
254.0,DZA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,39801000,tonnes,annual,47:28.7,48:06.5
255.0,DZA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,39801000,tonnes,annual,47:28.7,48:06.5
256.0,NLD,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,38526000,tonnes,annual,47:28.7,51:12.8
257.0,NLD,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,38526000,tonnes,annual,47:28.7,51:12.8
258.0,NLD,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,38526000,tonnes,annual,47:28.7,51:12.8
259.0,FRA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,36891000,tonnes,annual,47:28.7,51:10.3
260.0,FRA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,36891000,tonnes,annual,47:28.7,51:10.3
261.0,FRA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,36891000,tonnes,annual,47:28.7,51:10.3
262.0,HKG,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,27021000,tonnes,annual,47:28.7,48:07.8
263.0,HKG,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,27021000,tonnes,annual,47:28.7,48:07.8
264.0,HKG,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,27021000,tonnes,annual,47:28.7,48:07.8
265.0,MAR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,26464000,tonnes,annual,47:28.7,48:08.6
266.0,MAR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,26464000,tonnes,annual,47:28.7,48:08.6
267.0,MAR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,26464000,tonnes,annual,47:28.7,48:08.6
268.0,FIN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,24164000,tonnes,annual,47:28.7,48:07.2
269.0,FIN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,24164000,tonnes,annual,47:28.7,48:07.2
270.0,FIN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,24164000,tonnes,annual,47:28.7,48:07.2
271.0,BGR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,22458000,tonnes,annual,47:28.7,51:06.6
272.0,BGR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,22458000,tonnes,annual,47:28.7,51:06.6
273.0,BGR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,22458000,tonnes,annual,47:28.7,51:06.6
274.0,BHR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,22078000,tonnes,annual,47:28.7,48:03.8
275.0,BHR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,22078000,tonnes,annual,47:28.7,48:03.8
276.0,BHR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,22078000,tonnes,annual,47:28.7,48:03.8
277.0,PER,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,21787000,tonnes,annual,47:28.7,48:09.2
278.0,PER,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,21787000,tonnes,annual,47:28.7,48:09.2
279.0,PER,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,21787000,tonnes,annual,47:28.7,48:09.2
280.0,LBY,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,21282000,tonnes,annual,47:28.7,48:08.6
281.0,LBY,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,21282000,tonnes,annual,47:28.7,48:08.6
282.0,LBY,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,21282000,tonnes,annual,47:28.7,48:08.6
283.0,COL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,18443000,tonnes,annual,47:28.7,48:06.5
284.0,COL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,18443000,tonnes,annual,47:28.7,48:06.5
285.0,COL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,18443000,tonnes,annual,47:28.7,48:06.5
286.0,OMN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,17004000,tonnes,annual,47:28.7,48:09.2
287.0,OMN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,17004000,tonnes,annual,47:28.7,48:09.2
288.0,OMN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,17004000,tonnes,annual,47:28.7,48:09.2
289.0,DNK,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,16649000,tonnes,annual,47:28.7,48:06.5
290.0,DNK,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,16649000,tonnes,annual,47:28.7,48:06.5
291.0,DNK,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,16649000,tonnes,annual,47:28.7,48:06.5
292.0,GRC,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,16551000,tonnes,annual,47:28.7,51:10.3
293.0,GRC,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,16551000,tonnes,annual,47:28.7,51:10.3
294.0,GRC,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,16551000,tonnes,annual,47:28.7,51:10.3
295.0,BLR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,16212000,tonnes,annual,47:28.7,51:06.6
296.0,BLR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,16212000,tonnes,annual,47:28.7,51:06.6
297.0,BLR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,16212000,tonnes,annual,47:28.7,51:06.6
298.0,LAO,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,12348000,tonnes,annual,47:28.7,51:11.0
299.0,LAO,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,12348000,tonnes,annual,47:28.7,51:11.0
300.0,LAO,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,12348000,tonnes,annual,47:28.7,51:11.0
301.0,NGA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,12064000,tonnes,annual,47:28.7,48:09.2
302.0,NGA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,12064000,tonnes,annual,47:28.7,48:09.2
303.0,NGA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,12064000,tonnes,annual,47:28.7,48:09.2
304.0,CUB,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,11729000,tonnes,annual,47:28.7,51:09.6
305.0,CUB,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,11729000,tonnes,annual,47:28.7,51:09.6
306.0,CUB,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,11729000,tonnes,annual,47:28.7,51:09.6
307.0,DOM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,11360000,tonnes,annual,47:28.7,51:09.6
308.0,DOM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,11360000,tonnes,annual,47:28.7,51:09.6
309.0,DOM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,11360000,tonnes,annual,47:28.7,51:09.6
310.0,IRL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,10825000,tonnes,annual,47:28.7,48:07.8
311.0,IRL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,10825000,tonnes,annual,47:28.7,48:07.8
312.0,IRL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,10825000,tonnes,annual,47:28.7,48:07.8
313.0,MMR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,10817000,tonnes,annual,47:28.7,48:08.6
314.0,MMR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,10817000,tonnes,annual,47:28.7,48:08.6
315.0,MMR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,10817000,tonnes,annual,47:28.7,48:08.6
316.0,JOR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,10633000,tonnes,annual,47:28.7,48:07.8
317.0,JOR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,10633000,tonnes,annual,47:28.7,48:07.8
318.0,JOR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,10633000,tonnes,annual,47:28.7,48:07.8
319.0,BIH,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,9905000,tonnes,annual,47:28.7,51:06.6
320.0,BIH,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,9905000,tonnes,annual,47:28.7,51:06.6
321.0,BIH,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,9905000,tonnes,annual,47:28.7,51:06.6
322.0,GTM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,9678000,tonnes,annual,47:28.7,48:07.2
323.0,GTM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,9678000,tonnes,annual,47:28.7,48:07.2
324.0,GTM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,9678000,tonnes,annual,47:28.7,48:07.2
325.0,LKA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,9525000,tonnes,annual,47:28.7,48:08.6
326.0,LKA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,9525000,tonnes,annual,47:28.7,48:08.6
327.0,LKA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,9525000,tonnes,annual,47:28.7,48:08.6
328.0,HUN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,9095000,tonnes,annual,47:28.7,51:11.0
329.0,HUN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,9095000,tonnes,annual,47:28.7,51:11.0
330.0,HUN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,9095000,tonnes,annual,47:28.7,51:11.0
331.0,MNG,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,8569000,tonnes,annual,47:28.7,51:11.8
332.0,MNG,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,8569000,tonnes,annual,47:28.7,51:11.8
333.0,MNG,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,8569000,tonnes,annual,47:28.7,51:11.8
334.0,GHA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,7907000,tonnes,annual,47:28.7,48:07.2
335.0,GHA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,7907000,tonnes,annual,47:28.7,48:07.2
336.0,GHA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,7907000,tonnes,annual,47:28.7,48:07.2
337.0,NZL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,7510000,tonnes,annual,47:28.7,48:09.2
338.0,NZL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,7510000,tonnes,annual,47:28.7,48:09.2
339.0,NZL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,7510000,tonnes,annual,47:28.7,48:09.2
340.0,EST,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,6648000,tonnes,annual,47:28.7,51:10.3
341.0,EST,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,6648000,tonnes,annual,47:28.7,51:10.3
342.0,EST,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,6648000,tonnes,annual,47:28.7,51:10.3
343.0,LBN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,6310000,tonnes,annual,47:28.7,48:08.6
344.0,LBN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,6310000,tonnes,annual,47:28.7,48:08.6
345.0,LBN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,6310000,tonnes,annual,47:28.7,48:08.6
346.0,BOL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,5012000,tonnes,annual,47:28.7,
347.0,BOL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,5012000,tonnes,annual,47:28.7,
348.0,BOL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,5012000,tonnes,annual,47:28.7,
349.0,ECU,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,4938000,tonnes,annual,47:28.7,
350.0,ECU,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,4938000,tonnes,annual,47:28.7,
351.0,ECU,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,4938000,tonnes,annual,47:28.7,
352.0,HND,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,4813000,tonnes,annual,47:28.7,48:07.8
353.0,HND,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,4813000,tonnes,annual,47:28.7,48:07.8
354.0,HND,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,4813000,tonnes,annual,47:28.7,48:07.8
355.0,MDA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,4770000,tonnes,annual,47:28.7,48:08.6
356.0,MDA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,4770000,tonnes,annual,47:28.7,48:08.6
357.0,MDA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,4770000,tonnes,annual,47:28.7,48:08.6
358.0,CIV,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,4703000,tonnes,annual,47:28.7,48:06.5
359.0,CIV,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,4703000,tonnes,annual,47:28.7,48:06.5
360.0,CIV,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,4703000,tonnes,annual,47:28.7,48:06.5
361.0,KHM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,4345000,tonnes,annual,47:28.7,48:07.8
362.0,KHM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,4345000,tonnes,annual,47:28.7,48:07.8
363.0,KHM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,4345000,tonnes,annual,47:28.7,48:07.8
364.0,CHE,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,4333000,tonnes,annual,47:28.7,48:06.5
365.0,CHE,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,4333000,tonnes,annual,47:28.7,48:06.5
366.0,CHE,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,4333000,tonnes,annual,47:28.7,48:06.5
367.0,BRN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,3665000,tonnes,annual,47:28.7,48:06.5
368.0,BRN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,3665000,tonnes,annual,47:28.7,48:06.5
369.0,BRN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,3665000,tonnes,annual,47:28.7,48:06.5
370.0,NIC,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,3434000,tonnes,annual,47:28.7,48:09.2
371.0,NIC,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,3434000,tonnes,annual,47:28.7,48:09.2
372.0,NIC,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,3434000,tonnes,annual,47:28.7,48:09.2
373.0,CYP,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,3317000,tonnes,annual,47:28.7,
374.0,CYP,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,3317000,tonnes,annual,47:28.7,
375.0,CYP,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,3317000,tonnes,annual,47:28.7,
376.0,HRV,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,3275000,tonnes,annual,47:28.7,
377.0,HRV,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,3275000,tonnes,annual,47:28.7,
378.0,HRV,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,3275000,tonnes,annual,47:28.7,
379.0,PNG,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,2890000,tonnes,annual,47:28.7,48:09.2
380.0,PNG,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,2890000,tonnes,annual,47:28.7,48:09.2
381.0,PNG,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,2890000,tonnes,annual,47:28.7,48:09.2
382.0,BWA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,2661000,tonnes,annual,47:28.7,48:06.5
383.0,BWA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,2661000,tonnes,annual,47:28.7,48:06.5
384.0,BWA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,2661000,tonnes,annual,47:28.7,48:06.5
385.0,JAM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,2566000,tonnes,annual,47:28.7,48:07.8
386.0,JAM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,2566000,tonnes,annual,47:28.7,48:07.8
387.0,JAM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,2566000,tonnes,annual,47:28.7,48:07.8
388.0,MUS,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,2370000,tonnes,annual,47:28.7,48:09.2
389.0,MUS,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,2370000,tonnes,annual,47:28.7,48:09.2
390.0,MUS,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,2370000,tonnes,annual,47:28.7,48:09.2
391.0,MKD,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,2369000,tonnes,annual,47:28.7,51:11.8
392.0,MKD,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,2369000,tonnes,annual,47:28.7,51:11.8
393.0,MKD,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,2369000,tonnes,annual,47:28.7,51:11.8
394.0,NCL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,2238000,tonnes,annual,47:28.7,48:09.2
395.0,NCL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,2238000,tonnes,annual,47:28.7,48:09.2
396.0,NCL,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,2238000,tonnes,annual,47:28.7,48:09.2
397.0,PAN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,2225000,tonnes,annual,47:28.7,48:09.2
398.0,PAN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,2225000,tonnes,annual,47:28.7,48:09.2
399.0,PAN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,2225000,tonnes,annual,47:28.7,48:09.2
400.0,MOZ,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,2086000,tonnes,annual,47:28.7,48:08.6
401.0,MOZ,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,2086000,tonnes,annual,47:28.7,48:08.6
402.0,MOZ,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,2086000,tonnes,annual,47:28.7,48:08.6
403.0,MLI,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,1808000,tonnes,annual,47:28.7,48:08.6
404.0,MLI,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,1808000,tonnes,annual,47:28.7,48:08.6
405.0,MLI,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,1808000,tonnes,annual,47:28.7,48:08.6
406.0,BHS,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,1722000,tonnes,annual,47:28.7,48:03.8
407.0,BHS,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,1722000,tonnes,annual,47:28.7,48:03.8
408.0,BHS,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,1722000,tonnes,annual,47:28.7,48:03.8
409.0,GEO,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,1497000,tonnes,annual,47:28.7,48:07.2
410.0,GEO,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,1497000,tonnes,annual,47:28.7,48:07.2
411.0,GEO,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,1497000,tonnes,annual,47:28.7,48:07.2
412.0,LTU,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,1496000,tonnes,annual,47:28.7,51:11.8
413.0,LTU,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,1496000,tonnes,annual,47:28.7,51:11.8
414.0,LTU,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,1496000,tonnes,annual,47:28.7,51:11.8
415.0,LVA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,1451000,tonnes,annual,47:28.7,
416.0,LVA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,1451000,tonnes,annual,47:28.7,
417.0,LVA,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,1451000,tonnes,annual,47:28.7,
418.0,MTQ,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,1440000,tonnes,annual,47:28.7,48:09.2
419.0,MTQ,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,1440000,tonnes,annual,47:28.7,48:09.2
420.0,MTQ,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,1440000,tonnes,annual,47:28.7,48:09.2
421.0,KEN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,1409000,tonnes,annual,47:28.7,
422.0,KEN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,1409000,tonnes,annual,47:28.7,
423.0,KEN,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,1409000,tonnes,annual,47:28.7,
424.0,CMR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,1405000,tonnes,annual,47:28.7,48:06.5
425.0,CMR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,1405000,tonnes,annual,47:28.7,48:06.5
426.0,CMR,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,1405000,tonnes,annual,47:28.7,48:06.5
427.0,GUM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,1400000,tonnes,annual,47:28.7,48:07.8
428.0,GUM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,1400000,tonnes,annual,47:28.7,48:07.8
429.0,GUM,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,1400000,tonnes,annual,47:28.7,48:07.8
430.0,MRT,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2,1248000,tonnes,annual,47:28.7,48:08.6
431.0,MRT,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_100yr,1248000,tonnes,annual,47:28.7,48:08.6
432.0,MRT,1/1/21 0:00,12/31/21 0:00,electricity-generation,co2e_20yr,1248000,tonnes,annual,47:28.7,48:08.6
